Date,Close,Volume,VIX_Close,RSI_14,MACD,MACD_Signal,Next_Day_Return,Target_Up,PTT_Score,PTT_Volume,Yahoo_Score,Yahoo_Volume,News_Score,News_Volume,ADR_Ret,SOX_Ret,FX_Ret
2021-07-26,531.098388671875,21619179,17.579999923706055,43.74998264192655,-1.4696135159622372,0.1826788815327987,0.0,0,0.86,6.0,0.48,2.0,0.96,5.0,0.0012195828206831294,0.00197329271748381,0.0063324570670466596
2021-07-27,531.098388671875,17785992,19.36000061035156,42.55314321047533,-2.0150590288315016,-0.2568687005400614,-0.0017240673923946,0,1.39,2.0,0.56,8.0,1.35,4.0,0.0008072048895577666,-0.009761058777822629,-0.0009573412262751102
2021-07-28,530.1827392578125,36158305,18.309999465942383,44.94376636886596,-2.492482001815688,-0.7039913607951868,0.0069081797370038,1,-0.46,1.0,0.82,2.0,1.18,4.0,0.0010314739798571448,-0.01824480379408644,-0.01859976826562193
2021-07-29,533.8453369140625,23224896,17.700000762939453,49.438148391136195,-2.5459539539194793,-1.072383879420045,-0.005145588154926,0,0.21,1.0,0.91,8.0,-0.16,1.0,-0.0008307485781863244,0.013475378616394362,0.017562346969428155
2021-07-30,531.098388671875,18999281,18.239999771118164,42.1686301908915,-2.7779639875208204,-1.4134999010402003,0.0172414783814682,1,0.0,0.0,0.99,3.0,1.09,3.0,-0.004456871264529649,0.009385849273437552,0.01857630826125578
2021-08-02,540.2553100585938,23482491,19.459999084472656,39.240465744178195,-2.197613857783381,-1.5703226923888367,0.0067797219083722,1,-0.8,1.0,0.99,6.0,1.26,4.0,-0.0019355838620490617,0.004218507288671125,0.006987207381027094
2021-08-03,543.9180908203125,22747702,18.040000915527344,37.66229943862292,-1.4256919135183352,-1.5413965366147364,0.0033669772971134,1,0.4,2.0,1.09,3.0,1.04,8.0,0.002840781628680622,0.0018862796710306107,0.006244532524528168
2021-08-04,545.7494506835938,20313271,17.969999313354492,38.46152531451942,-0.6585711770544549,-1.3648314647026802,0.0,0,0.57,1.0,-0.04,2.0,0.76,3.0,-0.00011461536470191991,0.013263819239992536,0.005675789396986319
2021-08-05,545.7494506835938,15116242,17.280000686645508,56.60379256829667,-0.0500455723940831,-1.101874286240961,-0.0083893647629009,0,-0.23,1.0,1.06,5.0,0.45,2.0,-0.0025285900086162716,0.002786671285898157,0.011846929417607122
2021-08-06,541.1709594726562,13687213,16.149999618530273,58.82354478787237,0.0620540562809992,-0.869088617736569,0.0067681379838482,1,0.66,1.0,0.18,4.0,1.03,4.0,-0.004868857324872744,0.004042417497791551,-0.00361952391972975
2021-08-09,544.8336791992188,17390951,16.719999313354492,62.96293096105967,0.4413570021621353,-0.6069994937568282,-0.0067226382406202,0,0.08,1.0,0.79,4.0,0.83,4.0,0.00042214695517728273,-0.008471659678577659,-0.0036239034040209672
2021-08-10,541.1709594726562,17190865,16.790000915527344,55.55554184045414,0.441319195224537,-0.3973357559605551,-0.0016919781042108,0,-0.46,2.0,1.0,2.0,0.42,1.0,0.0034587822656699796,8.445200220408289e-05,-0.003601951579438545
2021-08-11,540.2553100585938,19969687,16.170000076293945,48.97962792671713,0.3632170377245529,-0.2452251972235335,-0.0067796089337192,0,0.64,2.0,-0.53,2.0,1.13,3.0,-0.0013190604335480138,-0.015733287755919867,-0.012027287944052278
2021-08-12,536.5925903320312,15444622,15.59000015258789,51.0638629791567,0.0057038929749069,-0.1950393791838454,-0.008532414085234,0,0.75,3.0,1.02,2.0,1.16,5.0,0.0014611821242085377,-0.0031797262787047753,-0.0023639453952818412
2021-08-13,532.01416015625,22524428,15.449999809265137,51.06393539804685,-0.6396948970534595,-0.2839704827577682,0.0051632991147843,1,0.44,5.0,0.48,3.0,0.16,2.0,-0.001247040309911407,-0.002500254325291884,-0.011331174174846081
2021-08-16,534.7611083984375,19315705,16.1200008392334,54.0000053324517,-0.9189294750829048,-0.4109622812227956,0.0,0,-0.56,2.0,0.04,5.0,0.85,6.0,0.00017988092582732484,-0.0017286082851301066,0.0066647585196748516
2021-08-17,534.7611083984375,0,17.90999984741211,55.10201027856601,-1.127230874107795,-0.5542159997997955,-0.017122930411894,0,0.0,0.0,0.89,5.0,0.74,4.0,0.0004137683724649843,-0.007532370210848405,-0.0037181402139510045
2021-08-18,525.6044311523438,43716164,21.56999969482422,41.81838894632043,-2.008031227743345,-0.8449790453885054,-0.0261327203857445,0,0.0,0.0,1.01,3.0,1.36,2.0,-0.0006581203164657268,-0.030707516184854233,-0.019809496769654045
2021-08-19,511.8689575195313,38868947,21.670000076293945,34.32831960269526,-3.7709407264827632,-1.4301713816073571,-0.0125224454033709,0,0.71,1.0,1.14,3.0,1.55,1.0,0.003947547414152153,-0.005940036024134732,-0.014735229219632662
2021-08-20,505.4591064453125,45614061,18.559999465942383,20.312342149526387,-5.6204910949315945,-2.268235324272205,0.0253623704663994,1,1.2,1.0,0.19,1.0,0.83,1.0,-0.002050272910535056,0.0006338194010937492,0.008426759412047291
2021-08-23,518.2787475585938,33685159,17.149999618530273,31.080958141436923,-5.982868404822739,-3.0111619403823116,0.0106007445817153,1,0.33,1.0,0.96,1.0,0.83,7.0,0.00631416798043416,-0.021715446372109648,0.0063753741854233326
2021-08-24,523.7728881835938,24844800,17.219999313354492,34.615305733540026,-5.7603223908648715,-3.560994030478824,0.0227273919054895,1,-0.39,2.0,1.05,8.0,1.35,2.0,-0.001677456572554803,0.02626693377370204,0.026258255724128654
2021-08-25,535.6768798828125,27504657,16.790000915527344,43.95603107738802,-4.570712103172582,-3.762937645017576,0.0153846679724218,1,0.14,2.0,1.32,2.0,0.66,6.0,-0.0024954892170808707,0.01036403765999716,0.0010113323426990117
2021-08-26,543.9180908203125,43822008,18.84000015258789,51.57898946638723,-2.929174827451675,-3.596185081504396,0.0084173871358463,1,1.2,2.0,0.74,4.0,0.87,5.0,-0.00029026000624543524,0.04388556805611343,0.008118681864333954
2021-08-27,548.4964599609375,27105651,16.389999389648438,52.083355030970345,-1.244463186224948,-3.125840702448506,0.0100165068614641,1,0.0,0.0,-0.77,1.0,1.67,3.0,-0.00029403683720852225,0.00914292826439933,-0.0006405112507523736
2021-08-30,553.990478515625,36575609,16.190000534057617,57.142818276854385,0.5279187898818236,-2.395088803982441,0.0148761978630718,1,0.19,1.0,0.96,4.0,0.86,6.0,0.0011368208333430996,0.0033022191989751093,0.019600123635315825
2021-08-31,562.2317504882812,52721470,16.479999542236328,61.320739293053535,2.5679443839109126,-1.4024821664037703,-0.0016285978393558,0,-0.06,1.0,0.99,4.0,1.14,3.0,-0.0015617977666271265,0.004219730081388873,0.002907066995393892
2021-09-01,561.3161010742188,30092045,16.110000610351562,63.10678794875711,4.063947452938237,-0.3091962425353689,-0.0097879619246367,0,0.06,1.0,0.94,1.0,0.61,4.0,-0.005159072661616082,0.00016821318939919117,-0.008333228256229619
2021-09-02,555.8219604492188,24112463,16.40999984741211,62.499975965713645,4.751437813823713,0.7029305687364475,0.0214170248414691,1,0.26,1.0,0.47,1.0,1.16,5.0,-0.005788106784613389,0.012183691490614379,-0.005199378440473579
2021-09-03,567.7260131835938,51562454,16.40999984741211,65.78953061478651,6.185533467814253,1.7994511485520086,0.0177417424894559,1,0.25,3.0,0.95,2.0,0.27,5.0,0.0037324773544429313,0.0027396595451878447,0.0033442013414288763
2021-09-07,570.4728393554688,26526056,18.13999938964844,69.91851855063166,8.820686704738932,4.202525669243682,-0.0064202840233166,0,0.0,0.0,0.94,3.0,1.14,5.0,-0.0007094580716562326,0.0027396595451878447,0.0033442013414288763
2021-09-08,566.8102416992188,37817737,17.959999084472656,76.78572916406296,9.03797925960464,5.169616387315874,0.0,0,0.4,1.0,1.12,1.0,0.53,4.0,-0.00267686535439815,0.0027396595451878447,0.0033442013414288763
2021-09-09,566.8102416992188,18735512,18.799999237060547,81.90481027122249,9.105225799632194,5.956738269779138,0.0048464355003687,1,0.42,2.0,0.65,1.0,1.05,4.0,0.0021101781649590645,-0.022534142464521567,-0.01229630674593818
2021-09-10,569.5572509765625,16304725,20.950000762939453,79.78727100610178,9.273283221497309,6.620047260122773,-0.0112540944096988,0,0.0,0.0,0.59,3.0,-0.69,1.0,0.002881360677490674,0.006481527710382018,0.003896211753731116
2021-09-13,563.1473999023438,15198774,19.3700008392334,72.63157008464492,8.787946549271624,7.053627117952543,-0.003251899641981,0,0.63,1.0,1.04,6.0,0.93,2.0,-0.0014853093066332645,0.002363707856531949,0.007614580325081555
2021-09-14,561.3161010742188,14441901,19.459999084472656,66.66669311713775,8.161462964523366,7.275194287266708,-0.0097879619246367,0,1.21,1.0,-0.06,3.0,1.01,3.0,0.0007563923680651286,0.005285891673835863,0.009664415066369392
2021-09-15,555.8219604492188,23433501,18.18000030517578,58.024669007553435,7.1393410979596865,7.248023649405304,-0.0070333704603052,0,0.74,2.0,1.17,1.0,1.28,3.0,-0.0004013982372002012,-0.004287287899147452,-8.407709359925519e-05
2021-09-16,551.9126586914062,22467022,18.690000534057617,52.32390032941747,5.945320223556223,6.987482964235489,0.0,0,0.56,2.0,0.17,2.0,0.75,3.0,-0.00013753358462487153,-0.012917444889982588,0.004745800763990893
2021-09-17,551.9126586914062,40717715,20.809999465942383,48.472357217924795,4.94208084647596,6.578402540683584,-0.023333385309897,0,0.58,2.0,1.33,2.0,1.1,5.0,-0.0008286278713395268,-0.0017601972508300978,0.002262155448886638
2021-09-22,539.03466796875,40642293,20.8700008392334,34.033747241012236,3.0724429766258936,5.877210627872046,0.0034131064737943,1,-0.38,1.0,0.74,1.0,1.01,7.0,-0.0005758707281434683,0.002266809265031755,0.0020370222746517452
2021-09-23,540.8744506835938,21696296,18.6299991607666,36.1070136110747,1.719376680045798,5.0456438383067965,0.0170065812525312,1,-1.81,2.0,1.21,1.0,1.46,3.0,-0.001707175212354528,0.007915924384824136,0.02002672312285836
2021-09-24,550.0728759765625,16736973,17.75,46.2799942813497,1.3734654832463775,4.311208167294713,0.0066891216695585,1,0.32,1.0,-0.24,2.0,1.37,6.0,-0.0005303275156031129,0.0027616600506625844,0.013314673237722063
2021-09-27,553.7523803710938,19464241,18.760000228881836,39.88121440984653,1.380322127104023,3.7250309592565753,-0.0132893492649744,0,0.27,4.0,0.83,2.0,0.97,4.0,-0.000682211458426174,-0.004733884691529244,-0.0010209921609071193
2021-09-28,546.3933715820312,16707080,23.25,26.3282497182159,0.7829205386673266,3.1366088751387258,-0.0235690829948562,0,0.0,0.0,0.64,2.0,1.12,4.0,0.001517060419170324,0.004410577848846575,-0.002455175759878858
2021-09-29,533.515380859375,49310524,22.559999465942383,24.294720218713792,-0.7213554134955302,2.365016017411875,0.0,0,0.33,1.0,1.01,5.0,0.0,0.0,-0.002625588217266994,-0.03659058525749381,-0.03803579544464131
2021-09-30,533.515380859375,30465107,23.13999938964844,25.5989736864,-1.8916986191673004,1.5136730900960398,-0.0103443313187927,0,0.43,2.0,1.36,1.0,0.67,2.0,0.003033913578156522,-0.0025023305479442426,-0.015251616836237547
2021-10-01,527.9965209960938,36704493,21.100000381469727,23.683173758160848,-3.227327289409345,0.5654730141949629,-0.0034846911144132,0,-0.05,2.0,1.12,4.0,1.1,4.0,0.0026786537597112137,0.00026868995779572025,-0.0017617284686628487
2021-10-04,526.1566162109375,20957803,22.959999084472656,20.206629091646505,-4.3837543809856925,-0.4243724648411682,0.0,0,0.64,1.0,1.34,3.0,1.43,4.0,0.000870062684014794,-0.0008060006575869583,0.0009483604402111823
2021-10-05,526.1566162109375,33824024,21.299999237060547,22.15648421843804,-5.239829687708038,-1.3874639094145422,-0.0017481483200028,0,0.22,1.0,0.58,3.0,0.83,5.0,-0.0029673035435864303,-0.022768001312696518,-0.02487439354689802
2021-10-06,525.23681640625,32508846,21.0,22.464744972251538,-5.924205143916197,-2.2948121563148733,0.0157615844787275,1,0.0,0.0,0.56,5.0,0.69,3.0,0.004622746792353416,0.002201386592949106,0.014839323955132322
2021-10-07,533.515380859375,27933054,19.540000915527344,33.66993949131958,-5.732486127375182,-2.982346950526935,-0.00862040956784,0,0.68,2.0,1.43,1.0,0.88,5.0,-0.0004052439552877374,0.0007320331803861713,0.003575811933534734
2021-10-08,528.916259765625,18279079,18.770000457763672,33.333274352724686,-5.883832898220476,-3.5626441400656432,0.0,0,0.0,0.0,0.7,5.0,0.0,0.0,0.0028703642809331242,0.013627247093469963,0.011019529199423062
2021-10-12,528.916259765625,26522907,19.850000381469727,33.333274352724686,-5.935357201324678,-4.03718675231745,-0.0069565707074413,0,0.0,0.0,1.57,1.0,1.4,3.0,0.0029139603243388823,0.0019992326509845615,-0.007713480059220568
2021-10-13,525.23681640625,18914374,18.63999938964844,38.461483494384474,-6.201602695942597,-4.47006994104248,0.0035023031835528,1,0.0,0.0,0.7,3.0,0.84,2.0,-0.0002495532860183891,-0.009613819807238855,-0.013373797706530466
2021-10-14,527.0763549804688,13916927,16.860000610351562,38.46123221471577,-6.192782240552333,-4.814612400944451,0.0471208838648393,1,0.0,0.0,0.48,3.0,1.05,6.0,0.0030560564493047337,0.007143015825381127,0.004593898370081062
2021-10-15,551.9126586914062,53150216,16.299999237060547,51.21956153560449,-4.13405500949591,-4.678500922654743,-0.0166667827845216,0,-1.79,1.0,1.19,1.0,1.05,3.0,-0.004593172827468184,0.023458787481857257,0.03084801197537379
2021-10-18,542.7140502929688,19158568,16.309999465942383,43.18176677187654,-3.2077724641333134,-4.384355230950458,0.0169492726297981,1,0.0,0.0,1.37,4.0,1.14,4.0,-0.00037861546088968634,0.020433647430943003,0.007039876139008028
2021-10-19,551.9126586914062,17386359,15.699999809265137,53.33343654939847,-1.7117045866762055,-3.849825102095608,-0.0033334671453376,0,1.14,2.0,1.12,4.0,0.58,4.0,0.0003966132769770425,0.004178916148037004,0.007352777065523064
2021-10-20,550.0728759765625,16372520,15.489999771118164,61.53855969402685,-0.6668283227679694,-3.2132257462300804,-0.0033443943973154,0,0.0,0.0,0.6,4.0,0.8,7.0,-0.001814297267368814,0.014045362395945782,0.012780093776943335
2021-10-21,548.2332153320312,16169014,15.010000228881836,60.00013270640616,0.0126525542091258,-2.5680500861422395,0.006711456468661,1,0.0,0.0,0.37,6.0,0.87,10.0,-0.004397263985292166,-0.011713382505235903,-0.002138130261618798
2021-10-22,551.9126586914062,13995403,15.43000030517578,66.66658159879952,0.8383820271845934,-1.886763663476873,-0.0116668585375984,0,0.0,0.0,0.69,3.0,0.9,2.0,-0.0007295224928105526,0.006055836834678585,0.011211503237329445
2021-10-25,545.4735717773438,16785568,15.239999771118164,62.65060337281205,0.96210750685907,-1.3169894294096844,0.0101181163022785,1,0.0,0.0,1.0,8.0,0.5,3.0,0.00044957070593443227,-0.01771412177527043,-0.012241912906757024
2021-10-26,550.9927368164062,19998808,15.979999542236328,65.1685552418492,1.488354509642022,-0.7559206415993431,0.0,0,0.76,3.0,0.85,4.0,0.46,5.0,0.0006650025718368813,-0.005165201424353949,0.00656024516926057
2021-10-27,550.9927368164062,14961858,16.979999542236328,65.90906177685653,1.8836949874959144,-0.2279975157802916,-0.0066778436692914,0,0.0,0.0,0.86,6.0,1.23,3.0,-0.0011064362481889578,0.004751825054684078,0.0001680432902544382
2021-10-28,547.3132934570312,16570044,16.530000686645508,59.0361734734257,1.8784512193972205,0.1932922312552108,-0.0084033098027127,0,0.0,0.0,0.42,4.0,1.38,4.0,-0.0003560047541382172,-0.0037659801537909265,-0.009628737813331845
2021-10-29,542.7140502929688,25763960,16.260000228881836,59.03607908282976,1.4860448099998391,0.4518427470041365,0.0,0,0.04,1.0,1.12,5.0,1.07,6.0,-0.0012159936409591454,0.019868167764425237,0.02337299404202975
2021-11-01,542.7140502929688,16089351,16.40999984741211,59.03607908282976,1.1616689073665611,0.5938079790766215,0.0033898545259596,1,0.2,1.0,1.4,5.0,1.3,2.0,-0.001411970392591222,-0.01991217329657924,0.0036174923225729128
2021-11-02,544.5537719726562,15192404,16.030000686645508,62.96290228376185,1.041048275393905,0.6832560383400782,0.0,0,0.0,0.0,-0.28,2.0,0.85,3.0,0.0033689728389292295,0.003694146965658618,0.015939062853475683
2021-11-03,544.5537719726562,10224009,15.100000381469728,62.02534835084536,0.9346811332457036,0.7335410573212033,-0.0084458935017595,0,1.39,1.0,0.0,0.0,0.86,4.0,-0.0005608215380703552,-8.762529119554774e-05,0.012143946795241778
2021-11-04,539.9545288085938,17932145,15.4399995803833,38.59653615755152,0.4738022237942232,0.6815932906158073,0.022146549838554,1,0.2,1.0,1.38,6.0,1.55,4.0,0.0020646575213145724,-0.000876617966949711,0.011640305112825322
2021-11-05,551.9126586914062,33270827,16.479999542236328,58.33335176465123,1.0612401945189731,0.7575226713964405,0.0033333565569042,1,0.69,1.0,0.82,4.0,1.0,2.0,-0.002476811217840602,0.03315511978887309,0.03498165563847033
2021-11-08,553.7523803710938,19752355,17.219999313354492,51.92308183082597,1.656148138115782,0.9372477647403088,0.0149501597047574,1,0.19,3.0,1.05,5.0,0.74,5.0,0.0030443315205987975,8.496496434440282e-05,0.010977576311520965
2021-11-09,562.0310668945312,39538660,17.780000686645508,61.016998712303966,2.7637786640215154,1.3025539445965502,0.0016365639888373,1,0.0,0.0,1.3,6.0,0.44,1.0,-0.0015785487615485039,0.02640070680376816,0.012452923211143663
2021-11-10,562.9508666992188,16027674,18.729999542236328,63.79305216482061,3.673458648349879,1.776734885347216,-0.0098036653997062,0,0.53,3.0,1.12,3.0,1.35,5.0,-0.001038380748334622,0.00719528976221917,-0.0007256824174949328
2021-11-11,557.431884765625,18463848,17.65999984741211,55.00009400024109,3.904047443097056,2.202197396897184,-0.0033003524376095,0,0.25,3.0,1.15,3.0,1.15,6.0,-0.0025142983222369297,-0.029397226395432297,-0.028298399159511378
2021-11-12,555.5921630859375,15821327,16.290000915527344,60.00021715605196,3.89345918597985,2.5404497547137175,0.006622122238576,1,0.0,0.0,1.06,6.0,0.85,2.0,0.0009988865953174386,-8.467024661096278e-05,0.019352716834770023
2021-11-15,559.2713623046875,15551452,16.489999771118164,58.49056839991437,4.134291011261439,2.859218006023262,0.0032894973776347,1,0.0,0.0,1.49,4.0,0.01,2.0,0.0015382331008222394,0.004230739766817759,0.007971866001364125
2021-11-16,561.111083984375,20917108,16.3700008392334,60.00002412856665,4.422620911371496,3.171898587092909,0.0,0,0.81,1.0,1.18,5.0,1.67,1.0,-0.0007338040674534918,-0.004802606472003479,-0.0001976544999341412
2021-11-17,561.111083984375,19717852,17.110000610351562,64.70598184512542,4.59812016745343,3.4571429031650136,0.0049182856454152,1,0.18,1.0,1.41,1.0,0.76,5.0,-0.0010366346222370204,-0.00033863188263727473,0.01730475185337732
2021-11-18,563.8707885742188,20030651,17.59000015258789,73.46960607743037,4.9033667294716,3.746387668426331,0.0081565551137912,1,0.84,2.0,0.8,8.0,0.56,5.0,0.0017367335924207694,0.0082994308165798,-0.0072446394892947685
2021-11-19,568.4700317382812,35554348,17.90999984741211,75.92612161843347,5.453532388248959,4.087816612390857,-0.0048546175449303,0,0.28,2.0,0.87,4.0,1.13,6.0,-0.0021581998868929197,0.03636831807960039,0.017883620930803756
2021-11-22,565.7103271484375,20312168,19.170000076293945,70.90905142617237,5.602277966867518,4.39070888328619,-0.0048778682601187,0,0.73,1.0,0.98,6.0,0.99,3.0,0.0023683804502110384,0.0070508725167326425,0.0030923544637753153
2021-11-23,562.9508666992188,19431694,19.3799991607666,67.24146215341811,5.43484500297734,4.59953610722442,-0.0147060944097867,0,1.72,1.0,1.17,1.0,1.49,4.0,-0.0004819405370708463,0.003943132644236957,-0.016589869688735992
2021-11-24,554.6720581054688,20391940,18.579999923706055,62.90312223751437,4.581311995265992,4.595891284832734,0.0,0,0.0,0.0,1.33,5.0,1.44,4.0,-0.0008454839627064503,-0.027174267363476168,-0.003298619528457114
